2023-04-05 16:29:32,564 ['-7.18', '-30.45', '-35.86']
2023-04-05 16:29:32,564 ['-7.18', '-30.45', '-35.86']
2023-04-05 16:29:32,564 ['-7.18', '-30.45', '-35.86']
2023-04-05 16:29:34,243 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:29:34,243 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:29:34,243 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:29:36,389 ['-7.45', '-30.09', '-35.65']
2023-04-05 16:29:36,389 ['-7.45', '-30.09', '-35.65']
2023-04-05 16:29:36,389 ['-7.45', '-30.09', '-35.65']
2023-04-05 16:29:37,969 ['-7.73', '-30.36', '-35.55']
2023-04-05 16:29:37,969 ['-7.73', '-30.36', '-35.55']
2023-04-05 16:29:37,969 ['-7.73', '-30.36', '-35.55']
2023-04-05 16:29:39,563 ['-7.45', '-30.55', '-35.65']
2023-04-05 16:29:39,563 ['-7.45', '-30.55', '-35.65']
2023-04-05 16:29:39,563 ['-7.45', '-30.55', '-35.65']
2023-04-05 16:29:41,754 ['-7.55', '-30.00', '-35.14']
2023-04-05 16:29:41,754 ['-7.55', '-30.00', '-35.14']
2023-04-05 16:29:41,754 ['-7.55', '-30.00', '-35.14']
2023-04-05 16:29:43,396 ['-7.09', '-30.36', '-35.35']
2023-04-05 16:29:43,396 ['-7.09', '-30.36', '-35.35']
2023-04-05 16:29:43,396 ['-7.09', '-30.36', '-35.35']
2023-04-05 16:29:44,883 ['-7.27', '-30.36', '-35.14']
2023-04-05 16:29:44,883 ['-7.27', '-30.36', '-35.14']
2023-04-05 16:29:44,883 ['-7.27', '-30.36', '-35.14']
2023-04-05 16:29:47,136 ['-7.27', '-29.73', '-35.35']
2023-04-05 16:29:47,136 ['-7.27', '-29.73', '-35.35']
2023-04-05 16:29:47,136 ['-7.27', '-29.73', '-35.35']
2023-04-05 16:29:48,799 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:29:48,799 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:29:48,799 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:29:50,216 ['-7.64', '-30.36', '-35.55']
2023-04-05 16:29:50,216 ['-7.64', '-30.36', '-35.55']
2023-04-05 16:29:50,216 ['-7.64', '-30.36', '-35.55']
2023-04-05 16:29:52,518 ['-7.45', '-30.45', '-36.06']
2023-04-05 16:29:52,518 ['-7.45', '-30.45', '-36.06']
2023-04-05 16:29:52,518 ['-7.45', '-30.45', '-36.06']
2023-04-05 16:29:54,205 ['-7.18', '-30.27', '-36.06']
2023-04-05 16:29:54,205 ['-7.18', '-30.27', '-36.06']
2023-04-05 16:29:54,205 ['-7.18', '-30.27', '-36.06']
2023-04-05 16:29:55,564 ['-7.64', '-30.09', '-36.06']
2023-04-05 16:29:55,564 ['-7.64', '-30.09', '-36.06']
2023-04-05 16:29:55,564 ['-7.64', '-30.09', '-36.06']
2023-04-05 16:29:57,874 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:29:57,874 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:29:57,874 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:29:59,603 ['-7.55', '-30.09', '-36.06']
2023-04-05 16:29:59,603 ['-7.55', '-30.09', '-36.06']
2023-04-05 16:29:59,603 ['-7.55', '-30.09', '-36.06']
2023-04-05 16:30:00,914 ['-7.64', '-29.64', '-35.86']
2023-04-05 16:30:00,914 ['-7.64', '-29.64', '-35.86']
2023-04-05 16:30:00,914 ['-7.64', '-29.64', '-35.86']
2023-04-05 16:30:03,251 ['-7.45', '-30.36', '-35.86']
2023-04-05 16:30:03,251 ['-7.45', '-30.36', '-35.86']
2023-04-05 16:30:03,251 ['-7.45', '-30.36', '-35.86']
2023-04-05 16:30:04,997 ['-7.45', '-30.27', '-35.45']
2023-04-05 16:30:04,997 ['-7.45', '-30.27', '-35.45']
2023-04-05 16:30:04,997 ['-7.45', '-30.27', '-35.45']
2023-04-05 16:30:06,259 ['-7.36', '-30.09', '-35.14']
2023-04-05 16:30:06,259 ['-7.36', '-30.09', '-35.14']
2023-04-05 16:30:06,259 ['-7.36', '-30.09', '-35.14']
2023-04-05 16:30:08,634 ['-7.55', '-30.09', '-35.24']
2023-04-05 16:30:08,634 ['-7.55', '-30.09', '-35.24']
2023-04-05 16:30:08,634 ['-7.55', '-30.09', '-35.24']
2023-04-05 16:30:10,395 ['-7.36', '-30.09', '-35.55']
2023-04-05 16:30:10,395 ['-7.36', '-30.09', '-35.55']
2023-04-05 16:30:10,395 ['-7.36', '-30.09', '-35.55']
2023-04-05 16:30:11,591 ['-7.36', '-30.27', '-35.24']
2023-04-05 16:30:11,591 ['-7.36', '-30.27', '-35.24']
2023-04-05 16:30:11,591 ['-7.36', '-30.27', '-35.24']
2023-04-05 16:30:14,021 ['-7.36', '-30.09', '-35.76']
2023-04-05 16:30:14,021 ['-7.36', '-30.09', '-35.76']
2023-04-05 16:30:14,021 ['-7.36', '-30.09', '-35.76']
2023-04-05 16:30:15,782 ['-7.45', '-29.91', '-36.16']
2023-04-05 16:30:15,782 ['-7.45', '-29.91', '-36.16']
2023-04-05 16:30:15,782 ['-7.45', '-29.91', '-36.16']
2023-04-05 16:30:16,941 ['-7.36', '-30.18', '-36.16']
2023-04-05 16:30:16,941 ['-7.36', '-30.18', '-36.16']
2023-04-05 16:30:16,941 ['-7.36', '-30.18', '-36.16']
2023-04-05 16:30:19,386 ['-7.36', '-30.27', '-35.65']
2023-04-05 16:30:19,386 ['-7.36', '-30.27', '-35.65']
2023-04-05 16:30:19,386 ['-7.36', '-30.27', '-35.65']
2023-04-05 16:30:21,196 ['-7.45', '-30.00', '-35.65']
2023-04-05 16:30:21,196 ['-7.45', '-30.00', '-35.65']
2023-04-05 16:30:21,196 ['-7.45', '-30.00', '-35.65']
2023-04-05 16:30:22,277 ['-7.27', '-30.18', '-35.86']
2023-04-05 16:30:22,277 ['-7.27', '-30.18', '-35.86']
2023-04-05 16:30:22,277 ['-7.27', '-30.18', '-35.86']
2023-04-05 16:30:24,748 ['-7.27', '-30.00', '-36.06']
2023-04-05 16:30:24,748 ['-7.27', '-30.00', '-36.06']
2023-04-05 16:30:24,748 ['-7.27', '-30.00', '-36.06']
2023-04-05 16:30:26,611 ['-7.45', '-30.09', '-35.86']
2023-04-05 16:30:26,611 ['-7.45', '-30.09', '-35.86']
2023-04-05 16:30:26,611 ['-7.45', '-30.09', '-35.86']
2023-04-05 16:30:27,618 ['-7.27', '-30.09', '-35.86']
2023-04-05 16:30:27,618 ['-7.27', '-30.09', '-35.86']
2023-04-05 16:30:27,618 ['-7.27', '-30.09', '-35.86']
2023-04-05 16:30:30,129 ['-7.36', '-30.09', '-35.55']
2023-04-05 16:30:30,129 ['-7.36', '-30.09', '-35.55']
2023-04-05 16:30:30,129 ['-7.36', '-30.09', '-35.55']
2023-04-05 16:30:32,014 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:30:32,014 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:30:32,014 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:30:32,947 ['-7.45', '-30.18', '-35.04']
2023-04-05 16:30:32,947 ['-7.45', '-30.18', '-35.04']
2023-04-05 16:30:32,947 ['-7.45', '-30.18', '-35.04']
2023-04-05 16:30:35,511 ['-7.36', '-30.36', '-35.65']
2023-04-05 16:30:35,511 ['-7.36', '-30.36', '-35.65']
2023-04-05 16:30:35,511 ['-7.36', '-30.36', '-35.65']
2023-04-05 16:30:37,424 ['-7.55', '-29.91', '-35.96']
2023-04-05 16:30:37,424 ['-7.55', '-29.91', '-35.96']
2023-04-05 16:30:37,424 ['-7.55', '-29.91', '-35.96']
2023-04-05 16:30:38,269 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:30:38,269 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:30:38,269 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:30:40,898 ['-7.45', '-30.09', '-35.55']
2023-04-05 16:30:40,898 ['-7.45', '-30.09', '-35.55']
2023-04-05 16:30:40,898 ['-7.45', '-30.09', '-35.55']
2023-04-05 16:30:42,824 ['-7.73', '-30.18', '-35.35']
2023-04-05 16:30:42,824 ['-7.73', '-30.18', '-35.35']
2023-04-05 16:30:42,824 ['-7.73', '-30.18', '-35.35']
2023-04-05 16:30:43,601 ['-7.55', '-30.18', '-35.35']
2023-04-05 16:30:43,601 ['-7.55', '-30.18', '-35.35']
2023-04-05 16:30:43,601 ['-7.55', '-30.18', '-35.35']
2023-04-05 16:30:46,275 ['-7.82', '-30.45', '-35.24']
2023-04-05 16:30:46,275 ['-7.82', '-30.45', '-35.24']
2023-04-05 16:30:46,275 ['-7.82', '-30.45', '-35.24']
2023-04-05 16:30:48,233 ['-7.64', '-30.55', '-35.35']
2023-04-05 16:30:48,233 ['-7.64', '-30.55', '-35.35']
2023-04-05 16:30:48,233 ['-7.64', '-30.55', '-35.35']
2023-04-05 16:30:48,925 ['-7.36', '-30.27', '-35.45']
2023-04-05 16:30:48,925 ['-7.36', '-30.27', '-35.45']
2023-04-05 16:30:48,925 ['-7.36', '-30.27', '-35.45']
2023-04-05 16:30:51,656 ['-7.36', '-30.27', '-35.35']
2023-04-05 16:30:51,656 ['-7.36', '-30.27', '-35.35']
2023-04-05 16:30:51,656 ['-7.36', '-30.27', '-35.35']
2023-04-05 16:30:53,668 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:30:53,668 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:30:53,668 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:30:54,233 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:30:54,233 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:30:54,233 ['-7.64', '-30.18', '-35.35']
2023-04-05 16:30:57,019 ['-7.27', '-30.36', '-35.76']
2023-04-05 16:30:57,019 ['-7.27', '-30.36', '-35.76']
2023-04-05 16:30:57,019 ['-7.27', '-30.36', '-35.76']
2023-04-05 16:30:59,058 ['-7.55', '-30.09', '-35.76']
2023-04-05 16:30:59,058 ['-7.55', '-30.09', '-35.76']
2023-04-05 16:30:59,058 ['-7.55', '-30.09', '-35.76']
2023-04-05 16:30:59,595 ['-7.55', '-30.09', '-35.65']
2023-04-05 16:30:59,595 ['-7.55', '-30.09', '-35.65']
2023-04-05 16:30:59,595 ['-7.55', '-30.09', '-35.65']
2023-04-05 16:31:02,398 ['-7.55', '-30.36', '-35.45']
2023-04-05 16:31:02,398 ['-7.55', '-30.36', '-35.45']
2023-04-05 16:31:02,398 ['-7.55', '-30.36', '-35.45']
2023-04-05 16:31:04,465 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:31:04,465 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:31:04,465 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:31:04,907 ['-7.64', '-30.45', '-35.55']
2023-04-05 16:31:04,907 ['-7.64', '-30.45', '-35.55']
2023-04-05 16:31:04,907 ['-7.64', '-30.45', '-35.55']
2023-04-05 16:31:07,790 ['-7.45', '-30.45', '-35.55']
2023-04-05 16:31:07,790 ['-7.45', '-30.45', '-35.55']
2023-04-05 16:31:07,790 ['-7.45', '-30.45', '-35.55']
2023-04-05 16:31:09,856 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:31:09,856 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:31:09,856 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:31:10,243 ['-7.73', '-30.45', '-36.06']
2023-04-05 16:31:10,243 ['-7.73', '-30.45', '-36.06']
2023-04-05 16:31:10,243 ['-7.73', '-30.45', '-36.06']
2023-04-05 16:31:13,177 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:31:13,177 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:31:13,177 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:31:15,260 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:31:15,260 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:31:15,260 ['-7.55', '-30.18', '-35.76']
2023-04-05 16:31:15,568 ['-7.27', '-30.18', '-35.76']
2023-04-05 16:31:15,568 ['-7.27', '-30.18', '-35.76']
2023-04-05 16:31:15,568 ['-7.27', '-30.18', '-35.76']
2023-04-05 16:31:18,549 ['-7.64', '-30.27', '-35.96']
2023-04-05 16:31:18,549 ['-7.64', '-30.27', '-35.96']
2023-04-05 16:31:18,549 ['-7.64', '-30.27', '-35.96']
2023-04-05 16:31:20,680 ['-7.73', '-30.18', '-35.96']
2023-04-05 16:31:20,680 ['-7.73', '-30.18', '-35.96']
2023-04-05 16:31:20,680 ['-7.73', '-30.18', '-35.96']
2023-04-05 16:31:20,909 ['-7.64', '-30.36', '-36.06']
2023-04-05 16:31:20,909 ['-7.64', '-30.36', '-36.06']
2023-04-05 16:31:20,909 ['-7.64', '-30.36', '-36.06']
2023-04-05 16:31:23,923 ['-7.55', '-30.55', '-35.55']
2023-04-05 16:31:23,923 ['-7.55', '-30.55', '-35.55']
2023-04-05 16:31:23,923 ['-7.55', '-30.55', '-35.55']
2023-04-05 16:31:26,077 ['-7.64', '-30.09', '-36.06']
2023-04-05 16:31:26,077 ['-7.64', '-30.09', '-36.06']
2023-04-05 16:31:26,077 ['-7.64', '-30.09', '-36.06']
2023-04-05 16:31:26,266 ['-7.82', '-30.27', '-36.27']
2023-04-05 16:31:26,266 ['-7.82', '-30.27', '-36.27']
2023-04-05 16:31:26,266 ['-7.82', '-30.27', '-36.27']
2023-04-05 16:31:29,289 ['-7.64', '-30.00', '-36.16']
2023-04-05 16:31:29,289 ['-7.64', '-30.00', '-36.16']
2023-04-05 16:31:29,289 ['-7.64', '-30.00', '-36.16']
2023-04-05 16:31:31,492 ['-7.55', '-30.09', '-36.16']
2023-04-05 16:31:31,492 ['-7.55', '-30.09', '-36.16']
2023-04-05 16:31:31,492 ['-7.55', '-30.09', '-36.16']
2023-04-05 16:31:31,591 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:31:31,591 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:31:31,591 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:31:34,647 ['-7.55', '-30.27', '-35.55']
2023-04-05 16:31:34,647 ['-7.55', '-30.27', '-35.55']
2023-04-05 16:31:34,647 ['-7.55', '-30.27', '-35.55']
2023-04-05 16:31:36,915 ['-7.45', '-30.18', '-35.45']
2023-04-05 16:31:36,915 ['-7.45', '-30.18', '-35.45']
2023-04-05 16:31:36,915 ['-7.45', '-30.18', '-35.45']
2023-04-05 16:31:36,932 ['-7.82', '-30.18', '-35.55']
2023-04-05 16:31:36,932 ['-7.82', '-30.18', '-35.55']
2023-04-05 16:31:36,932 ['-7.82', '-30.18', '-35.55']
2023-04-05 16:31:40,019 ['-7.55', '-30.36', '-35.55']
2023-04-05 16:31:40,019 ['-7.55', '-30.36', '-35.55']
2023-04-05 16:31:40,019 ['-7.55', '-30.36', '-35.55']
2023-04-05 16:31:42,248 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:31:42,248 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:31:42,248 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:31:42,330 ['-7.45', '-30.36', '-35.96']
2023-04-05 16:31:42,330 ['-7.45', '-30.36', '-35.96']
2023-04-05 16:31:42,330 ['-7.45', '-30.36', '-35.96']
2023-04-05 16:31:45,410 ['-6.82', '-30.55', '-35.86']
2023-04-05 16:31:45,410 ['-6.82', '-30.55', '-35.86']
2023-04-05 16:31:45,410 ['-6.82', '-30.55', '-35.86']
2023-04-05 16:31:47,577 ['-7.73', '-30.18', '-35.55']
2023-04-05 16:31:47,577 ['-7.73', '-30.18', '-35.55']
2023-04-05 16:31:47,577 ['-7.73', '-30.18', '-35.55']
2023-04-05 16:31:47,736 ['-7.36', '-30.45', '-35.35']
2023-04-05 16:31:47,736 ['-7.36', '-30.45', '-35.35']
2023-04-05 16:31:47,736 ['-7.36', '-30.45', '-35.35']
2023-04-05 16:31:50,792 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:31:50,792 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:31:50,792 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:31:52,910 ['-7.64', '-30.36', '-35.65']
2023-04-05 16:31:52,910 ['-7.64', '-30.36', '-35.65']
2023-04-05 16:31:52,910 ['-7.64', '-30.36', '-35.65']
2023-04-05 16:31:53,138 ['-7.55', '-30.18', '-36.06']
2023-04-05 16:31:53,138 ['-7.55', '-30.18', '-36.06']
2023-04-05 16:31:53,138 ['-7.55', '-30.18', '-36.06']
2023-04-05 16:31:56,165 ['-7.36', '-30.00', '-35.96']
2023-04-05 16:31:56,165 ['-7.36', '-30.00', '-35.96']
2023-04-05 16:31:56,165 ['-7.36', '-30.00', '-35.96']
2023-04-05 16:31:58,238 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:31:58,238 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:31:58,238 ['-7.36', '-30.27', '-35.76']
2023-04-05 16:31:58,570 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:31:58,570 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:31:58,570 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:32:01,547 ['-7.18', '-30.09', '-35.55']
2023-04-05 16:32:01,547 ['-7.18', '-30.09', '-35.55']
2023-04-05 16:32:01,547 ['-7.18', '-30.09', '-35.55']
2023-04-05 16:32:03,558 ['-7.73', '-30.00', '-35.35']
2023-04-05 16:32:03,558 ['-7.73', '-30.00', '-35.35']
2023-04-05 16:32:03,558 ['-7.73', '-30.00', '-35.35']
2023-04-05 16:32:03,980 ['-7.45', '-30.36', '-35.45']
2023-04-05 16:32:03,980 ['-7.45', '-30.36', '-35.45']
2023-04-05 16:32:03,980 ['-7.45', '-30.36', '-35.45']
2023-04-05 16:32:06,914 ['-7.36', '-30.27', '-34.73']
2023-04-05 16:32:06,914 ['-7.36', '-30.27', '-34.73']
2023-04-05 16:32:06,914 ['-7.36', '-30.27', '-34.73']
2023-04-05 16:32:08,878 ['-7.64', '-30.45', '-35.24']
2023-04-05 16:32:08,878 ['-7.64', '-30.45', '-35.24']
2023-04-05 16:32:08,878 ['-7.64', '-30.45', '-35.24']
2023-04-05 16:32:09,399 ['-7.55', '-30.18', '-35.55']
2023-04-05 16:32:09,399 ['-7.55', '-30.18', '-35.55']
2023-04-05 16:32:09,399 ['-7.55', '-30.18', '-35.55']
2023-04-05 16:32:12,282 ['-7.45', '-30.45', '-35.24']
2023-04-05 16:32:12,282 ['-7.45', '-30.45', '-35.24']
2023-04-05 16:32:12,282 ['-7.45', '-30.45', '-35.24']
2023-04-05 16:32:14,232 ['-7.36', '-30.55', '-35.45']
2023-04-05 16:32:14,232 ['-7.36', '-30.55', '-35.45']
2023-04-05 16:32:14,232 ['-7.36', '-30.55', '-35.45']
2023-04-05 16:32:14,797 ['-7.55', '-30.36', '-35.76']
2023-04-05 16:32:14,797 ['-7.55', '-30.36', '-35.76']
2023-04-05 16:32:14,797 ['-7.55', '-30.36', '-35.76']
2023-04-05 16:32:17,643 ['-7.45', '-30.18', '-35.55']
2023-04-05 16:32:17,643 ['-7.45', '-30.18', '-35.55']
2023-04-05 16:32:17,643 ['-7.45', '-30.18', '-35.55']
2023-04-05 16:32:21,441 ['-7.36', '-30.55', '-35.45']
2023-04-05 16:32:21,441 ['-7.36', '-30.55', '-35.45']
2023-04-05 16:32:21,441 ['-7.36', '-30.55', '-35.45']
2023-04-05 16:32:22,365 ['-7.55', '-30.36', '-35.76']
2023-04-05 16:32:22,365 ['-7.55', '-30.36', '-35.76']
2023-04-05 16:32:22,365 ['-7.55', '-30.36', '-35.76']
2023-04-05 16:32:23,749 ['-7.73', '-30.27', '-35.04']
2023-04-05 16:32:23,749 ['-7.73', '-30.27', '-35.04']
2023-04-05 16:32:23,749 ['-7.73', '-30.27', '-35.04']
2023-04-05 16:32:25,556 ['-7.91', '-30.09', '-35.45']
2023-04-05 16:32:25,556 ['-7.91', '-30.09', '-35.45']
2023-04-05 16:32:25,556 ['-7.91', '-30.09', '-35.45']
2023-04-05 16:32:26,371 ['-7.82', '-30.64', '-34.94']
2023-04-05 16:32:26,371 ['-7.82', '-30.64', '-34.94']
2023-04-05 16:32:26,371 ['-7.82', '-30.64', '-34.94']
2023-04-05 16:32:30,475 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:32:30,475 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:32:30,475 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:32:31,476 ['-7.18', '-30.09', '-35.45']
2023-04-05 16:32:31,476 ['-7.18', '-30.09', '-35.45']
2023-04-05 16:32:31,476 ['-7.18', '-30.09', '-35.45']
2023-04-05 16:32:31,965 ['-7.18', '-30.09', '-35.24']
2023-04-05 16:32:31,965 ['-7.18', '-30.09', '-35.24']
2023-04-05 16:32:31,965 ['-7.18', '-30.09', '-35.24']
2023-04-05 16:32:34,440 ['-7.45', '-30.27', '-35.45']
2023-04-05 16:32:34,440 ['-7.45', '-30.27', '-35.45']
2023-04-05 16:32:34,440 ['-7.45', '-30.27', '-35.45']
2023-04-05 16:32:36,185 ['-7.55', '-29.82', '-35.55']
2023-04-05 16:32:36,185 ['-7.55', '-29.82', '-35.55']
2023-04-05 16:32:36,185 ['-7.55', '-29.82', '-35.55']
2023-04-05 16:32:37,211 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:32:37,211 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:32:37,211 ['-7.45', '-30.36', '-35.65']
2023-04-05 16:32:39,822 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:32:39,822 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:32:39,822 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:32:41,534 ['-7.27', '-30.18', '-35.65']
2023-04-05 16:32:41,534 ['-7.27', '-30.18', '-35.65']
2023-04-05 16:32:41,534 ['-7.27', '-30.18', '-35.65']
2023-04-05 16:32:42,605 ['-7.45', '-30.18', '-35.96']
2023-04-05 16:32:42,605 ['-7.45', '-30.18', '-35.96']
2023-04-05 16:32:42,605 ['-7.45', '-30.18', '-35.96']
2023-04-05 16:32:45,187 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:32:45,187 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:32:45,187 ['-7.45', '-30.27', '-36.06']
2023-04-05 16:32:46,880 ['-7.55', '-30.00', '-36.06']
2023-04-05 16:32:46,880 ['-7.55', '-30.00', '-36.06']
2023-04-05 16:32:46,880 ['-7.55', '-30.00', '-36.06']
2023-04-05 16:32:48,014 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:32:48,014 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:32:48,014 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:32:50,569 ['-7.73', '-30.27', '-35.35']
2023-04-05 16:32:50,569 ['-7.73', '-30.27', '-35.35']
2023-04-05 16:32:50,569 ['-7.73', '-30.27', '-35.35']
2023-04-05 16:32:52,218 ['-7.45', '-29.91', '-35.04']
2023-04-05 16:32:52,218 ['-7.45', '-29.91', '-35.04']
2023-04-05 16:32:52,218 ['-7.45', '-29.91', '-35.04']
2023-04-05 16:32:53,412 ['-7.64', '-30.27', '-34.94']
2023-04-05 16:32:53,412 ['-7.64', '-30.27', '-34.94']
2023-04-05 16:32:53,412 ['-7.64', '-30.27', '-34.94']
2023-04-05 16:32:55,955 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:32:55,955 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:32:55,955 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:32:57,533 ['-7.55', '-30.18', '-35.45']
2023-04-05 16:32:57,533 ['-7.55', '-30.18', '-35.45']
2023-04-05 16:32:57,533 ['-7.55', '-30.18', '-35.45']
2023-04-05 16:32:58,829 ['-7.36', '-30.45', '-35.76']
2023-04-05 16:32:58,829 ['-7.36', '-30.45', '-35.76']
2023-04-05 16:32:58,829 ['-7.36', '-30.45', '-35.76']
2023-04-05 16:33:01,329 ['-7.64', '-30.27', '-35.65']
2023-04-05 16:33:01,329 ['-7.64', '-30.27', '-35.65']
2023-04-05 16:33:01,329 ['-7.64', '-30.27', '-35.65']
2023-04-05 16:33:02,882 ['-7.64', '-30.36', '-35.96']
2023-04-05 16:33:02,882 ['-7.64', '-30.36', '-35.96']
2023-04-05 16:33:02,882 ['-7.64', '-30.36', '-35.96']
2023-04-05 16:33:04,217 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:33:04,217 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:33:04,217 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:33:06,695 ['-7.45', '-30.55', '-35.35']
2023-04-05 16:33:06,695 ['-7.45', '-30.55', '-35.35']
2023-04-05 16:33:06,695 ['-7.45', '-30.55', '-35.35']
2023-04-05 16:33:08,234 ['-7.73', '-30.36', '-35.35']
2023-04-05 16:33:08,234 ['-7.73', '-30.36', '-35.35']
2023-04-05 16:33:08,234 ['-7.73', '-30.36', '-35.35']
2023-04-05 16:33:09,620 ['-7.36', '-30.45', '-35.86']
2023-04-05 16:33:09,620 ['-7.36', '-30.45', '-35.86']
2023-04-05 16:33:09,620 ['-7.36', '-30.45', '-35.86']
2023-04-05 16:33:12,072 ['-7.36', '-30.45', '-35.65']
2023-04-05 16:33:12,072 ['-7.36', '-30.45', '-35.65']
2023-04-05 16:33:12,072 ['-7.36', '-30.45', '-35.65']
2023-04-05 16:33:13,564 ['-7.55', '-30.45', '-35.76']
2023-04-05 16:33:13,564 ['-7.55', '-30.45', '-35.76']
2023-04-05 16:33:13,564 ['-7.55', '-30.45', '-35.76']
2023-04-05 16:33:15,034 ['-7.64', '-30.55', '-35.86']
2023-04-05 16:33:15,034 ['-7.64', '-30.55', '-35.86']
2023-04-05 16:33:15,034 ['-7.64', '-30.55', '-35.86']
2023-04-05 16:33:17,438 ['-7.64', '-30.36', '-35.55']
2023-04-05 16:33:17,438 ['-7.64', '-30.36', '-35.55']
2023-04-05 16:33:17,438 ['-7.64', '-30.36', '-35.55']
2023-04-05 16:33:18,896 ['-7.64', '-30.45', '-35.76']
2023-04-05 16:33:18,896 ['-7.64', '-30.45', '-35.76']
2023-04-05 16:33:18,896 ['-7.64', '-30.45', '-35.76']
2023-04-05 16:33:20,444 ['-7.27', '-30.09', '-35.76']
2023-04-05 16:33:20,444 ['-7.27', '-30.09', '-35.76']
2023-04-05 16:33:20,444 ['-7.27', '-30.09', '-35.76']
2023-04-05 16:33:22,828 ['-7.73', '-30.18', '-36.16']
2023-04-05 16:33:22,828 ['-7.73', '-30.18', '-36.16']
2023-04-05 16:33:22,828 ['-7.73', '-30.18', '-36.16']
2023-04-05 16:33:24,241 ['-7.36', '-30.45', '-35.96']
2023-04-05 16:33:24,241 ['-7.36', '-30.45', '-35.96']
2023-04-05 16:33:24,241 ['-7.36', '-30.45', '-35.96']
2023-04-05 16:33:25,855 ['-7.36', '-30.00', '-36.06']
2023-04-05 16:33:25,855 ['-7.36', '-30.00', '-36.06']
2023-04-05 16:33:25,855 ['-7.36', '-30.00', '-36.06']
2023-04-05 16:33:28,189 ['-7.45', '-30.00', '-35.55']
2023-04-05 16:33:28,189 ['-7.45', '-30.00', '-35.55']
2023-04-05 16:33:28,189 ['-7.45', '-30.00', '-35.55']
2023-04-05 16:33:29,569 ['-7.45', '-30.18', '-35.35']
2023-04-05 16:33:29,569 ['-7.45', '-30.18', '-35.35']
2023-04-05 16:33:29,569 ['-7.45', '-30.18', '-35.35']
2023-04-05 16:33:31,277 ['-7.36', '-30.09', '-35.24']
